pair,from_node,to_node,geometry,fftt,cost,link_type_name
"(10021, 10007)",1288,4536,"LINESTRING (-96.7454376 43.5511938, -96.7440581 43.551193)",0.11143,0.011078330247182,secondary
"(10021, 10007)",4536,5277,"LINESTRING (-96.7440581 43.551193, -96.742682 43.5511981)",0.11116,0.0110514869449588,secondary
"(10021, 10007)",5277,1563,"LINESTRING (-96.742682 43.5511981, -96.7413072 43.5512024)",0.11105,0.0110405507847937,secondary
"(10021, 10007)",1563,4453,"LINESTRING (-96.7413072 43.5512024, -96.7398099 43.5512077)",0.12095,0.012024805199647,secondary
"(10021, 10007)",4453,8861,"LINESTRING (-96.7398099 43.5512077, -96.7392056 43.5512072)",0.04881,0.0048526725241403,secondary
"(10021, 10007)",8861,4332,"LINESTRING (-96.7392056 43.5512072, -96.7383237 43.5512112)",0.07124,0.0070826550014291,secondary
"(10021, 10007)",4332,8860,"LINESTRING (-96.7383237 43.5512112, -96.7377489 43.5512097)",0.04643,0.004616053786024,secondary
"(10021, 10007)",8860,4348,"LINESTRING (-96.7377489 43.5512097, -96.7370979 43.551208)",0.05259,0.0052284787552661,secondary
"(10021, 10007)",4348,7119,"LINESTRING (-96.7370979 43.551208, -96.7364121 43.5512089)",0.0554,0.0055078479376638,secondary
"(10021, 10007)",7119,3384,"LINESTRING (-96.7364121 43.5512089, -96.7357298 43.5512098)",0.05511,0.0054790162426833,secondary
"(10021, 10007)",3384,1029,"LINESTRING (-96.7357298 43.5512098, -96.7343 43.5512086)",0.11549,0.0114819739769097,secondary
"(10021, 10007)",1029,7118,"LINESTRING (-96.7343 43.5512086, -96.7342289 43.5512085)",0.00574,0.0005706687213391,secondary
"(10021, 10007)",7118,7117,"LINESTRING (-96.7342289 43.5512085, -96.7328135 43.5512092)",0.11433,0.0113666471969875,secondary
"(10021, 10007)",7117,1807,"LINESTRING (-96.7328135 43.5512092, -96.7313083 43.5512137)",0.12159,0.01208843376788,secondary
"(10021, 10007)",1807,1806,"LINESTRING (-96.7313083 43.5512137, -96.7313052 43.5499096)",0.1810375,0.0143989461518386,primary
"(10021, 10007)",1806,1805,"LINESTRING (-96.7313052 43.5499096, -96.7313021 43.5486115)",0.1802125,0.0143333291908484,primary
"(10021, 10007)",1805,8969,"LINESTRING (-96.7313021 43.5486115, -96.7298181 43.5486299)",0.12066,0.0119959735046665,secondary
"(10021, 10007)",8969,8970,"LINESTRING (-96.7298181 43.5486299, -96.7283282 43.5486306)",0.12028,0.0119581940422782,secondary
"(10021, 10007)",8970,4074,"LINESTRING (-96.7283282 43.5486306, -96.7268212 43.548621)",0.12344,0.0122723600979283,secondary
"(10021, 10007)",4074,5097,"LINESTRING (-96.7268212 43.548621, -96.7261879 43.5486114)",0.05117,0.0050873028694992,secondary
"(10021, 10007)",5097,5601,"LINESTRING (-96.7261879 43.5486114, -96.7251367 43.5486089)",0.08492,0.0084427156474082,secondary
"(10021, 10007)",5601,7683,"LINESTRING (-96.7251367 43.5486089, -96.7239819 43.5486095)",0.09328,0.009273863819951,secondary
"(10021, 10007)",7683,7677,"LINESTRING (-96.7239819 43.5486095, -96.723869 43.5486096)",0.00912,0.0009067070973193,secondary
